inventory_id,station_id,fuel_type,delivery_liters,current_stock,delivery_date
INV025491,ST084,Premium,4382,27076,4/20/2025
INV027888,ST002,Petrol,12095,27074,6/14/2025
INV015731,ST007,Petrol,18213,27073,5/16/2025
INV012811,ST003,CNG,7325,27066,6/10/2025
INV019972,ST026,Diesel,13250,27064,3/27/2025
INV032548,ST041,Petrol,10747,27063,3/20/2025
INV001855,ST026,Premium,8019,27060,6/2/2025
INV032095,ST075,CNG,6315,27060,3/13/2025
INV020656,ST018,Petrol,6543,27058,3/25/2025
INV016455,ST001,Diesel,8225,27056,5/12/2025
INV041032,ST061,Premium,1880,27056,9/3/2025
INV029307,ST017,Diesel,8940,27053,11/4/2024
INV036062,ST035,Premium,10538,27053,10/6/2025
INV035699,ST042,Diesel,13156,27052,4/16/2025
INV040023,ST039,Diesel,10301,27049,11/25/2024
INV049137,ST027,Diesel,4208,27047,4/19/2025
INV006070,ST060,Petrol,9655,27045,9/6/2025
INV019967,ST029,Petrol,4044,27042,9/7/2025
INV004318,ST057,Diesel,15171,27041,2/9/2025
INV009518,ST006,Diesel,11815,27040,8/28/2025
INV035760,ST075,Diesel,4636,27040,8/22/2025
INV035950,ST073,CNG,7748,27039,11/16/2024
INV030457,ST100,CNG,7480,27037,3/10/2025
INV010565,ST066,Diesel,9292,27036,1/15/2025
INV042351,ST057,Petrol,8576,27034,6/7/2025
INV040800,ST025,Premium,6674,27032,9/17/2025
INV049794,ST042,CNG,1383,27030,8/23/2025
INV023148,ST037,CNG,9021,27024,9/8/2025
INV045868,ST017,CNG,19351,27024,3/9/2025
INV028102,ST069,Diesel,12210,27022,4/3/2025
INV015893,ST019,Premium,5496,27021,10/29/2024
INV033399,ST070,Petrol,14633,27020,6/3/2025
INV005342,ST084,CNG,11061,27018,3/3/2025
INV047442,ST081,Diesel,14495,27014,4/15/2025
INV039558,ST077,Petrol,7782,27013,12/23/2024
INV009486,ST099,Premium,4832,27012,3/12/2025
INV049038,ST087,Petrol,16987,27012,3/25/2025
INV032767,ST002,Petrol,8311,27010,4/4/2025
INV044102,ST035,Petrol,19561,27010,5/6/2025
INV000859,ST040,Premium,6846,27008,6/15/2025
INV001625,ST017,CNG,19397,27008,3/2/2025
INV018903,ST020,Petrol,17093,27007,3/12/2025
INV041464,ST087,Premium,6885,27007,7/3/2025
INV044092,ST062,Petrol,1019,27005,6/27/2025
INV023032,ST071,Diesel,16658,26996,4/25/2025
INV028513,ST020,Petrol,19724,26996,3/19/2025
INV042701,ST057,Petrol,4296,26996,2/25/2025
INV028013,ST017,Diesel,1596,26995,1/30/2025
INV040540,ST013,Premium,10641,26993,1/3/2025
INV045018,ST095,CNG,2170,26992,6/10/2025
INV021404,ST054,CNG,12837,26990,10/5/2025
INV046251,ST095,CNG,14771,26990,11/3/2024
INV018380,ST056,Diesel,4320,26985,1/16/2025
INV037327,ST047,Premium,8063,26985,12/8/2024
INV040218,ST086,Premium,3927,26984,9/27/2025
INV048442,ST043,Premium,4048,26984,3/2/2025
INV027843,ST094,Petrol,10530,26983,1/12/2025
INV027334,ST010,Premium,9651,26981,1/18/2025
INV025194,ST008,Diesel,7278,26980,8/1/2025
INV042925,ST016,CNG,17892,26978,2/5/2025
INV030606,ST077,Premium,8801,26977,7/12/2025
INV040741,ST015,Diesel,12355,26977,4/29/2025
INV018318,ST068,Petrol,13287,26976,11/28/2024
INV031561,ST070,Petrol,9403,26971,4/16/2025
INV020203,ST062,Diesel,14653,26966,1/10/2025
INV043394,ST061,CNG,18327,26966,4/14/2025
INV004690,ST074,Petrol,12218,26960,2/13/2025
INV049339,ST049,CNG,9435,26957,6/9/2025
INV004273,ST036,CNG,9529,26952,3/20/2025
INV020320,ST076,Petrol,966,26950,11/25/2024
INV004291,ST022,Premium,8152,26949,4/13/2025
INV020703,ST093,Premium,7928,26949,1/7/2025
INV001271,ST014,Premium,6279,26948,6/21/2025
INV012724,ST041,Premium,3251,26946,3/13/2025
INV000874,ST080,Diesel,19708,26938,3/20/2025
INV019178,ST016,Premium,8696,26936,10/29/2025
INV007297,ST028,CNG,1259,26934,8/5/2025
INV038360,ST039,Petrol,12822,26929,11/18/2024
INV022047,ST100,Petrol,14339,26925,6/7/2025
INV045958,ST063,Diesel,4161,26921,6/27/2025
INV042129,ST083,CNG,16828,26920,7/7/2025
INV037603,ST050,Petrol,15944,26916,11/21/2024
INV043556,ST059,CNG,4199,26914,7/17/2025
INV007932,ST061,CNG,13485,26912,8/15/2025
INV002484,ST024,Petrol,6205,26909,8/12/2025
INV006688,ST013,Premium,10725,26909,1/28/2025
INV003229,ST041,Petrol,2561,26908,1/19/2025
INV012989,ST027,Diesel,15790,26905,2/4/2025
INV027124,ST085,Diesel,9992,26904,11/26/2024
INV034279,ST066,Premium,4421,26902,11/6/2024
INV001924,ST098,Petrol,3398,26901,8/8/2025
INV005089,ST049,Petrol,5478,26898,5/13/2025
INV007798,ST007,Diesel,13937,26897,2/28/2025
INV011563,ST007,Diesel,1546,26895,1/26/2025
INV003286,ST019,CNG,14585,26894,3/7/2025
INV037955,ST066,Petrol,10991,26891,6/18/2025
INV048012,ST081,Premium,15092,26890,8/15/2025
INV021182,ST079,Petrol,16831,26888,7/28/2025
INV040885,ST053,Petrol,3134,26888,6/30/2025
INV025993,ST048,Diesel,14403,26886,8/21/2025
INV047848,ST023,Premium,1716,26886,12/27/2024
INV033406,ST057,CNG,3826,26883,5/12/2025
INV030822,ST020,Petrol,3171,26881,11/22/2024
INV030374,ST094,Diesel,2349,26879,2/7/2025
INV026308,ST022,Petrol,16095,26878,8/11/2025
INV002096,ST009,Diesel,12700,26877,11/21/2024
INV015184,ST015,CNG,15775,26877,9/12/2025
INV037995,ST098,Petrol,11065,26876,11/1/2024
INV023994,ST005,Premium,15415,26875,3/17/2025
INV007113,ST060,CNG,573,26874,6/12/2025
INV047761,ST088,Petrol,17893,26874,12/20/2024
INV013457,ST090,Premium,5672,26864,11/8/2024
INV044424,ST050,CNG,13477,26862,6/12/2025
INV031588,ST083,Diesel,8804,26861,1/9/2025
INV003764,ST033,Premium,19464,26858,10/12/2025
INV017961,ST038,Petrol,7521,26854,7/24/2025
INV022727,ST067,CNG,611,26854,11/22/2024
INV002621,ST054,Premium,3448,26852,1/8/2025
INV011523,ST073,Diesel,4810,26852,10/21/2025
INV006946,ST097,Premium,9112,26851,12/8/2024
INV033207,ST035,Diesel,7507,26848,10/23/2025
INV036929,ST015,Petrol,1182,26848,1/22/2025
INV003890,ST023,Premium,18678,26841,7/27/2025
INV006882,ST053,Petrol,1501,26840,7/13/2025
INV043237,ST070,CNG,10295,26836,9/16/2025
INV041128,ST034,CNG,14954,26834,5/23/2025
INV014319,ST087,Petrol,19938,26833,10/4/2025
INV037585,ST003,Petrol,10168,26831,11/1/2024
INV036125,ST071,CNG,19942,26830,7/18/2025
INV039571,ST037,CNG,16834,26830,4/7/2025
INV024677,ST018,Petrol,18874,26829,2/22/2025
INV026374,ST003,Petrol,10762,26828,2/3/2025
INV015279,ST015,Premium,15663,26823,6/6/2025
INV016894,ST038,Petrol,4041,26823,6/7/2025
INV011201,ST042,CNG,7428,26818,8/9/2025
INV025851,ST033,Diesel,13657,26818,6/18/2025
INV038601,ST022,Petrol,8504,26818,6/3/2025
INV031540,ST076,Petrol,18130,26817,12/17/2024
INV003046,ST006,Petrol,4841,26812,2/9/2025
INV049048,ST094,CNG,10215,26810,9/16/2025
INV003889,ST024,Premium,566,26809,2/12/2025
INV023029,ST097,Premium,8582,26807,9/6/2025
INV003698,ST009,CNG,17306,26805,9/5/2025
INV009209,ST005,Petrol,13180,26805,12/4/2024
INV044157,ST044,Petrol,16983,26804,6/17/2025
INV007017,ST082,CNG,9314,26803,11/1/2024
INV002958,ST036,Diesel,13860,26800,4/28/2025
INV014723,ST058,Petrol,3677,26797,12/29/2024
INV048991,ST089,Petrol,11269,26795,5/30/2025
INV028734,ST091,Diesel,9549,26792,1/22/2025
INV049188,ST094,Premium,14252,26787,1/2/2025
INV014046,ST065,CNG,11803,26786,2/11/2025
INV042585,ST097,Petrol,8811,26784,12/29/2024
INV049853,ST090,Petrol,10109,26783,8/26/2025
INV041462,ST044,Premium,16152,26782,12/21/2024
INV010475,ST085,Diesel,16883,26781,2/22/2025
INV026955,ST028,CNG,957,26775,7/10/2025
INV031192,ST082,CNG,19693,26773,8/9/2025
INV047824,ST049,Petrol,19758,26769,4/26/2025
INV002031,ST028,Diesel,6715,26763,6/30/2025
INV009268,ST054,Petrol,10277,26760,2/19/2025
INV008353,ST084,Diesel,4813,26759,7/23/2025
INV020063,ST083,Petrol,11860,26758,1/7/2025
INV031832,ST034,Premium,16393,26758,9/5/2025
INV025463,ST018,CNG,13148,26753,6/12/2025
INV022426,ST047,Petrol,18199,26750,6/23/2025
INV037257,ST032,Premium,10136,26750,10/27/2025
INV034452,ST047,Petrol,1459,26749,1/12/2025
INV037395,ST086,Premium,16601,26749,7/21/2025
INV046752,ST089,Premium,13954,26746,7/14/2025
INV030373,ST075,Diesel,7626,26745,10/14/2025
INV002525,ST042,Diesel,11181,26744,8/5/2025
INV020957,ST097,Diesel,15814,26743,4/21/2025
INV026135,ST074,Petrol,19764,26743,11/27/2024
INV004061,ST096,Petrol,11667,26740,8/23/2025
INV009552,ST001,CNG,12011,26739,3/5/2025
INV038143,ST001,Premium,7910,26738,9/14/2025
INV013550,ST045,Premium,17715,26737,6/14/2025
INV019482,ST087,Premium,19537,26737,7/26/2025
INV040612,ST015,Premium,10187,26736,10/18/2025
INV036478,ST086,Premium,15512,26735,9/14/2025
INV039073,ST035,CNG,1768,26733,9/7/2025
INV023997,ST046,Premium,18717,26732,6/13/2025
INV034415,ST020,Petrol,1483,26731,10/1/2025
INV027697,ST067,Premium,2732,26730,11/18/2024
INV041632,ST007,CNG,8629,26730,6/26/2025
INV002144,ST090,Premium,16519,26728,10/14/2025
INV004425,ST097,Premium,9361,26728,8/24/2025
INV034360,ST006,Premium,12944,26728,8/29/2025
INV007094,ST064,Premium,5515,26727,12/1/2024
INV001280,ST093,Diesel,2789,26722,4/12/2025
INV021083,ST022,Premium,9168,26722,6/19/2025
INV003935,ST034,CNG,5594,26721,8/11/2025
INV029167,ST062,Petrol,6289,26718,3/19/2025
INV031095,ST007,Premium,8041,26717,10/17/2025
INV033870,ST095,Petrol,16260,26717,11/15/2024
INV005500,ST089,CNG,9549,26716,11/20/2024
INV016165,ST092,CNG,14702,26715,12/4/2024
INV017530,ST027,Petrol,8967,26715,8/14/2025
INV025833,ST071,Petrol,8622,26715,11/10/2024
INV035275,ST071,Premium,5998,26714,6/25/2025
INV007938,ST099,Diesel,19679,26713,2/18/2025
INV014055,ST040,Diesel,15334,26711,5/22/2025
INV032427,ST081,CNG,8437,26711,5/7/2025
INV017167,ST092,CNG,8715,26709,4/20/2025
INV033591,ST052,CNG,5346,26704,3/3/2025
INV047219,ST047,CNG,3933,26701,3/22/2025
INV005600,ST005,Diesel,7265,26700,10/25/2025
INV025734,ST098,Diesel,15859,26699,6/23/2025
INV030910,ST062,Petrol,8114,26699,12/16/2024
INV032775,ST086,Petrol,17968,26699,6/17/2025
INV004616,ST061,Premium,16698,26695,10/25/2025
INV037196,ST007,CNG,9970,26692,9/2/2025
INV005117,ST046,Diesel,14901,26690,5/26/2025
INV003342,ST081,Diesel,19504,26686,10/14/2025
INV024447,ST070,CNG,17640,26680,12/14/2024
INV024797,ST065,Diesel,15858,26677,10/18/2025
INV035894,ST078,CNG,8308,26673,4/23/2025
INV036012,ST038,CNG,14768,26673,1/23/2025
INV017460,ST088,Petrol,18612,26672,1/15/2025
INV005872,ST053,CNG,10040,26667,1/2/2025
INV009713,ST006,Petrol,17087,26666,9/27/2025
INV005910,ST024,Petrol,3863,26665,9/30/2025
INV049274,ST069,Premium,4623,26654,12/4/2024
INV035418,ST063,Premium,576,26652,7/31/2025
INV017069,ST057,Diesel,8794,26650,8/15/2025
INV036187,ST036,Diesel,10710,26650,6/4/2025
INV048623,ST083,CNG,16523,26650,1/22/2025
INV027062,ST075,CNG,9719,26647,7/27/2025
INV043029,ST028,Premium,15685,26644,3/19/2025
INV013957,ST024,Diesel,15344,26642,4/19/2025
INV025905,ST005,Diesel,5556,26639,11/2/2024
INV034884,ST075,Petrol,5616,26632,10/25/2025
INV007035,ST016,Diesel,14891,26631,11/27/2024
INV017822,ST064,Premium,10211,26624,5/16/2025
INV005574,ST079,Diesel,11170,26621,12/7/2024
INV006298,ST068,CNG,14171,26620,5/28/2025
INV004050,ST019,Premium,19831,26619,5/23/2025
INV020045,ST039,Petrol,8839,26619,11/11/2024
INV023747,ST019,Petrol,3095,26615,5/9/2025
INV045450,ST025,Premium,6462,26615,12/11/2024
INV016232,ST065,Petrol,12768,26614,8/25/2025
INV043970,ST024,Diesel,7868,26614,12/24/2024
INV047357,ST075,Diesel,14339,26613,5/23/2025
INV023931,ST072,Premium,14308,26610,7/2/2025
INV031871,ST053,CNG,5384,26609,1/19/2025
INV021519,ST083,Diesel,5069,26608,8/7/2025
INV032941,ST001,Petrol,16017,26608,8/26/2025
INV003922,ST010,CNG,12786,26607,7/27/2025
INV042115,ST005,Premium,4102,26607,11/3/2024
INV043044,ST099,CNG,9040,26606,11/3/2024
INV010097,ST006,Petrol,18714,26605,12/24/2024
INV000543,ST020,Petrol,19212,26604,6/2/2025
INV030389,ST034,CNG,1593,26603,4/17/2025
INV043273,ST019,Diesel,9521,26603,8/10/2025
INV034353,ST083,CNG,18186,26601,8/14/2025
INV009925,ST014,Premium,11364,26597,4/25/2025
INV013879,ST021,Premium,13927,26596,2/11/2025
INV014967,ST065,Petrol,16889,26595,1/12/2025
INV019247,ST008,CNG,15732,26592,6/26/2025
INV008753,ST075,Premium,5857,26590,10/6/2025
INV048420,ST045,Premium,14049,26586,7/14/2025
INV025499,ST063,Premium,1200,26583,11/7/2024
INV030148,ST052,Petrol,10290,26577,12/11/2024
INV023705,ST004,CNG,19461,26575,7/15/2025
INV026416,ST025,Diesel,13843,26572,12/8/2024
INV004792,ST072,Petrol,10198,26571,7/22/2025
INV040449,ST002,Premium,15386,26567,1/31/2025
INV016501,ST085,CNG,10264,26566,10/22/2025
INV041145,ST059,Premium,16781,26566,11/7/2024
INV032422,ST022,Diesel,13017,26563,7/18/2025
INV039077,ST012,CNG,6077,26558,5/25/2025
INV036219,ST015,Diesel,3772,26556,4/27/2025
INV041674,ST030,CNG,16015,26556,3/8/2025
INV048102,ST074,Petrol,13696,26552,10/3/2025
INV033194,ST004,CNG,9304,26547,11/25/2024
INV033278,ST086,CNG,16735,26546,7/23/2025
INV042426,ST065,CNG,19021,26546,12/17/2024
INV016881,ST074,CNG,15829,26544,6/5/2025
INV024014,ST018,Petrol,17853,26544,3/6/2025
INV037243,ST068,Petrol,541,26544,5/7/2025
INV005859,ST083,Diesel,696,26543,11/14/2024
INV047332,ST090,Petrol,9290,26543,11/15/2024
INV008121,ST071,Premium,3350,26542,10/10/2025
INV040200,ST088,Diesel,2751,26542,3/10/2025
INV030285,ST033,Premium,6646,26540,9/14/2025
INV040259,ST076,Petrol,18359,26540,2/4/2025
INV045994,ST039,Diesel,5182,26538,3/8/2025
INV003748,ST063,Petrol,15590,26533,12/8/2024
INV044802,ST085,Petrol,4121,26528,5/16/2025
INV019981,ST092,Premium,19216,26524,12/14/2024
INV012794,ST088,Petrol,11873,26522,10/22/2025
INV018431,ST037,Diesel,3160,26522,10/28/2025
INV016533,ST096,Premium,17153,26521,7/13/2025
INV022246,ST032,Diesel,4562,26521,11/2/2024
INV048651,ST082,Petrol,9632,26520,1/27/2025
INV017246,ST054,Petrol,14504,26519,3/11/2025
INV002616,ST025,CNG,4527,26512,4/1/2025
INV043760,ST095,Petrol,11233,26511,2/27/2025
INV002433,ST032,Premium,18132,26508,2/8/2025
INV028607,ST020,Premium,1343,26508,10/27/2025
INV048022,ST013,Premium,15172,26508,7/11/2025
INV015117,ST014,Premium,15994,26506,12/8/2024
INV033858,ST095,Diesel,1726,26504,1/10/2025
INV020258,ST085,Premium,6253,26502,9/11/2025
INV023948,ST006,CNG,7716,26501,4/7/2025
INV048753,ST071,Petrol,7914,26501,6/28/2025
INV003496,ST022,Diesel,8800,26500,1/19/2025
INV028505,ST036,Premium,13765,26500,3/26/2025
INV025220,ST003,Premium,19294,26497,6/1/2025
INV003955,ST061,Petrol,7121,26495,12/19/2024
INV009250,ST084,Diesel,3830,26495,6/13/2025
INV015643,ST026,CNG,6327,26494,3/21/2025
INV048529,ST058,Diesel,6885,26491,9/10/2025
INV015672,ST025,CNG,11170,26490,9/2/2025
INV000624,ST067,CNG,14104,26489,3/1/2025
INV035124,ST049,Premium,9297,26487,8/24/2025
INV028182,ST084,CNG,15295,26486,2/9/2025
INV013332,ST100,Petrol,12693,26485,10/8/2025
INV026861,ST078,CNG,9340,26484,7/14/2025
INV046464,ST096,Premium,3187,26483,8/21/2025
INV006676,ST035,Diesel,3207,26482,10/20/2025
INV045784,ST074,CNG,15067,26480,6/26/2025
INV049404,ST006,CNG,14396,26480,7/28/2025
INV040479,ST094,Premium,17560,26479,4/3/2025
INV007178,ST022,Petrol,8304,26478,2/13/2025
INV025351,ST084,Diesel,4465,26478,7/18/2025
INV005390,ST091,Premium,7558,26475,7/30/2025
INV041977,ST080,CNG,3262,26472,1/21/2025
INV011640,ST020,CNG,9580,26470,11/4/2024
INV026877,ST033,Premium,3215,26468,2/27/2025
INV038970,ST023,Petrol,7486,26467,3/17/2025
INV024152,ST067,Diesel,8592,26464,1/8/2025
INV029382,ST049,CNG,4632,26462,11/27/2024
INV034490,ST079,Premium,9952,26462,4/26/2025
INV037280,ST064,Premium,15262,26461,6/29/2025
INV040482,ST037,CNG,5832,26460,8/19/2025
INV027167,ST035,Premium,14425,26457,11/23/2024
INV023146,ST007,Diesel,3673,26456,10/29/2024
INV000938,ST047,CNG,2614,26453,6/17/2025
INV047850,ST073,Diesel,1123,26453,4/13/2025
INV045561,ST023,Diesel,6844,26452,11/17/2024
INV041054,ST080,Premium,4371,26449,7/13/2025
INV000023,ST031,Diesel,5142,26448,8/9/2025
INV023526,ST062,Premium,9580,26447,6/22/2025
INV032645,ST090,Premium,17620,26446,2/23/2025
INV032601,ST083,CNG,1068,26443,10/17/2025
INV016363,ST028,CNG,8226,26434,5/7/2025
INV018490,ST017,Diesel,9890,26434,9/19/2025
INV028823,ST003,Premium,3182,26432,2/28/2025
INV023973,ST018,Petrol,18423,26431,9/8/2025
INV015239,ST020,CNG,15786,26430,1/1/2025
INV035952,ST086,Diesel,6944,26429,9/18/2025
INV007015,ST060,Diesel,5415,26423,8/3/2025
INV033037,ST031,Premium,8814,26423,3/8/2025
INV026132,ST094,Diesel,18411,26422,11/3/2024
INV004520,ST075,CNG,10661,26421,1/31/2025
INV048415,ST005,Petrol,13807,26411,1/7/2025
INV023412,ST066,Premium,19305,26410,10/15/2025
INV044839,ST023,CNG,8029,26410,9/29/2025
INV049502,ST070,Premium,2589,26410,12/4/2024
INV006352,ST081,Premium,4735,26406,4/25/2025
INV039155,ST004,CNG,901,26405,9/29/2025
INV005184,ST100,Premium,15063,26404,6/29/2025
INV011407,ST025,Premium,9026,26404,12/17/2024
INV045489,ST055,Petrol,9615,26402,7/25/2025
INV012382,ST007,Premium,4671,26400,10/9/2025
INV047005,ST030,CNG,10800,26399,5/17/2025
INV040751,ST075,Diesel,11060,26398,11/29/2024
INV047500,ST076,Premium,15686,26397,11/12/2024
INV002172,ST021,CNG,16055,26395,12/21/2024
INV009131,ST035,Premium,7919,26391,5/2/2025
INV021682,ST001,Premium,17143,26389,11/20/2024
INV037621,ST027,Diesel,18074,26388,7/8/2025
INV008127,ST029,Premium,9458,26383,9/19/2025
INV029647,ST084,Petrol,8964,26378,12/22/2024
INV007334,ST061,Premium,15600,26377,8/4/2025
INV025576,ST057,Petrol,17874,26377,6/4/2025
INV030142,ST043,Diesel,7384,26376,4/4/2025
INV003336,ST079,Premium,18071,26375,9/4/2025
INV046916,ST002,CNG,9570,26374,7/23/2025
INV044597,ST058,Diesel,3850,26370,6/9/2025
INV018523,ST058,Diesel,1231,26369,7/12/2025
INV003111,ST077,Premium,5692,26367,1/21/2025
INV011338,ST023,Premium,9683,26366,10/22/2025
INV019263,ST037,Diesel,18884,26365,2/27/2025
INV039969,ST030,Premium,10744,26364,3/15/2025
INV044654,ST048,CNG,11616,26360,10/13/2025
INV024363,ST049,Petrol,14864,26357,1/7/2025
INV037237,ST011,Petrol,9940,26353,12/15/2024
INV025569,ST064,CNG,14192,26352,5/4/2025
INV002881,ST078,Petrol,5991,26350,1/9/2025
INV003265,ST003,Premium,5276,26349,7/27/2025
INV021300,ST046,Petrol,18559,26347,11/1/2024
INV023212,ST057,Diesel,13426,26346,1/6/2025
INV020712,ST051,CNG,3009,26345,8/21/2025
INV038791,ST022,Diesel,3783,26343,12/9/2024
INV005337,ST097,Diesel,7188,26340,2/3/2025
INV040411,ST078,Diesel,4991,26340,10/31/2024
INV000526,ST031,Premium,12431,26336,1/12/2025
INV032690,ST069,Diesel,1671,26336,9/29/2025
INV027699,ST075,CNG,14234,26333,5/7/2025
INV040089,ST041,Premium,18377,26327,7/11/2025
INV023371,ST055,CNG,15816,26322,4/10/2025
INV038463,ST060,CNG,17812,26318,9/10/2025
INV042329,ST097,CNG,16330,26318,3/23/2025
INV018823,ST017,Premium,1798,26315,4/21/2025
INV016577,ST077,Petrol,1947,26313,3/24/2025
INV024789,ST081,CNG,6797,26313,4/23/2025
INV007717,ST097,Diesel,1091,26309,11/15/2024
INV002473,ST008,CNG,3402,26307,12/4/2024
INV034469,ST041,CNG,16229,26302,12/18/2024
INV048026,ST002,Diesel,10960,26299,8/10/2025
INV004121,ST008,Petrol,16547,26298,5/31/2025
INV006677,ST099,CNG,18968,26298,1/18/2025
INV034513,ST090,CNG,5405,26298,9/8/2025
INV018626,ST073,Petrol,15896,26289,3/27/2025
INV015092,ST013,Premium,3861,26288,11/3/2024
INV020160,ST091,CNG,13233,26287,5/30/2025
INV046186,ST096,Premium,15006,26287,3/15/2025
INV011445,ST074,Petrol,12256,26283,9/8/2025
INV043925,ST001,CNG,15315,26279,2/17/2025
INV032051,ST030,Premium,2202,26276,1/21/2025
INV029870,ST028,CNG,4293,26275,12/10/2024
INV015885,ST009,Petrol,16840,26273,7/2/2025
INV014453,ST008,Diesel,15441,26272,8/16/2025
INV020748,ST033,CNG,15866,26268,6/22/2025
INV044068,ST076,CNG,9494,26268,4/13/2025
INV020246,ST084,Diesel,5711,26265,10/1/2025
INV023703,ST086,CNG,7670,26261,6/8/2025
INV024448,ST024,Diesel,12215,26259,11/2/2024
INV030007,ST041,CNG,10262,26259,7/22/2025
INV038051,ST017,CNG,16453,26258,7/9/2025
INV006616,ST031,Petrol,19129,26257,7/30/2025
INV028832,ST096,CNG,13110,26254,9/11/2025
INV049086,ST004,Premium,4908,26253,10/1/2025
INV047024,ST015,CNG,10357,26250,11/27/2024
INV048335,ST054,CNG,2765,26248,10/7/2025
INV046736,ST078,Diesel,5047,26246,11/10/2024
INV048227,ST081,Petrol,18924,26244,8/13/2025
INV007963,ST069,CNG,6478,26243,5/10/2025
INV013027,ST025,Premium,2924,26243,7/19/2025
INV009706,ST027,Premium,944,26240,11/11/2024
INV022341,ST060,Premium,14546,26238,6/5/2025
INV038571,ST053,Premium,19436,26238,5/16/2025
INV019199,ST094,Premium,14431,26235,12/23/2024
INV005245,ST061,Premium,9648,26234,2/21/2025
INV029232,ST035,Diesel,777,26234,8/22/2025
INV002729,ST037,CNG,13480,26230,12/11/2024
INV002901,ST053,CNG,9005,26229,9/25/2025
INV011766,ST039,Petrol,13656,26229,8/16/2025
INV002734,ST045,Diesel,942,26227,11/1/2024
INV012679,ST033,Diesel,4765,26225,9/9/2025
INV044331,ST065,CNG,4926,26223,10/3/2025
INV032618,ST090,Premium,17490,26221,6/26/2025
INV014490,ST072,Petrol,12745,26219,2/27/2025
INV022260,ST079,Diesel,16499,26213,12/15/2024
INV023038,ST071,Diesel,8537,26213,12/17/2024
INV015356,ST002,Premium,7905,26212,6/21/2025
INV021706,ST064,Petrol,1829,26208,11/30/2024
INV013743,ST081,Premium,12544,26201,8/22/2025
INV010556,ST031,Petrol,10806,26192,5/17/2025
INV010220,ST056,CNG,2011,26190,9/16/2025
INV031385,ST011,CNG,5296,26190,2/14/2025
INV006159,ST008,Diesel,15228,26188,8/24/2025
INV045783,ST061,Petrol,12918,26187,12/23/2024
INV010040,ST085,Premium,15146,26186,5/29/2025
INV046155,ST048,CNG,12721,26183,11/12/2024
INV007045,ST020,Premium,12622,26181,11/27/2024
INV001041,ST098,Diesel,10404,26180,6/17/2025
INV047939,ST018,Premium,13452,26180,5/14/2025
INV035909,ST003,CNG,7898,26175,5/1/2025
INV016999,ST070,Premium,780,26169,9/3/2025
INV012003,ST043,Petrol,4812,26167,4/28/2025
INV049033,ST043,Diesel,12374,26158,2/5/2025
INV009797,ST020,Premium,5803,26154,3/10/2025
INV031024,ST023,Petrol,10651,26147,12/20/2024
INV038097,ST094,Premium,14016,26145,7/9/2025
INV009849,ST040,Petrol,14758,26144,3/16/2025
INV026437,ST081,CNG,11611,26144,3/4/2025
INV039163,ST038,Petrol,13231,26144,3/20/2025
INV037270,ST068,Premium,11293,26143,7/17/2025
INV038483,ST083,Diesel,16568,26142,9/27/2025
INV025286,ST060,Premium,15106,26140,3/14/2025
INV015143,ST029,Diesel,13462,26136,12/8/2024
INV009043,ST007,CNG,10342,26135,7/25/2025
INV021477,ST100,Diesel,15043,26135,2/21/2025
INV002187,ST029,Petrol,5900,26133,3/10/2025
INV034700,ST067,Premium,5897,26131,3/2/2025
INV007191,ST059,Diesel,10807,26130,11/29/2024
INV024386,ST023,CNG,6465,26130,5/23/2025
INV030720,ST015,Diesel,15177,26121,6/28/2025
INV033412,ST063,Premium,2216,26121,7/20/2025
INV026938,ST100,Premium,15742,26119,6/20/2025
INV044384,ST052,Petrol,4300,26117,11/20/2024
INV031546,ST039,Diesel,5588,26116,7/31/2025
INV007887,ST045,Petrol,10623,26114,5/17/2025
INV040752,ST065,Petrol,1292,26112,6/2/2025
INV006638,ST039,Petrol,13872,26109,9/22/2025
INV001096,ST037,Premium,1502,26108,4/24/2025
INV018896,ST025,Premium,6966,26103,9/9/2025
INV008157,ST003,Petrol,3224,26102,9/28/2025
INV025142,ST036,CNG,11941,26102,12/13/2024
INV010879,ST011,Diesel,5657,26095,10/29/2025
INV022353,ST085,Petrol,4413,26095,7/1/2025
INV022963,ST052,Diesel,4274,26093,12/17/2024
INV044394,ST074,CNG,12143,26093,6/13/2025
INV031830,ST069,Premium,19876,26091,9/1/2025
INV024359,ST021,Diesel,5998,26090,1/12/2025
INV016047,ST028,CNG,6446,26087,12/4/2024
INV031575,ST059,Petrol,13581,26087,3/9/2025
INV000445,ST071,CNG,2503,26086,6/10/2025
INV042267,ST100,Premium,13858,26086,5/5/2025
INV015061,ST065,Petrol,9695,26085,5/22/2025
INV026439,ST026,Premium,19529,26085,6/4/2025
INV009019,ST020,Diesel,13221,26083,3/28/2025
INV043404,ST044,Petrol,12404,26083,5/26/2025
INV006634,ST091,CNG,13330,26082,4/9/2025
INV048184,ST046,CNG,17745,26080,7/29/2025
INV048592,ST098,Premium,7254,26080,5/27/2025
INV034201,ST003,CNG,10438,26075,8/21/2025
INV011772,ST080,Diesel,7750,26074,10/16/2025
INV043613,ST017,Petrol,6891,26073,8/27/2025
INV011951,ST064,Diesel,15128,26068,1/3/2025
INV047350,ST014,CNG,3332,26063,7/23/2025
INV031935,ST083,Premium,608,26062,6/9/2025
INV039748,ST072,Diesel,3420,26062,1/31/2025
INV018063,ST013,CNG,14495,26061,2/13/2025
